tier,total_vol,best_vol,best_keyword,slug,url,vol_1,vol_2,keyword_1,keyword_2,likely_sports
0,0,0,leon vs managua,leon-vs-managua,https://tabiji.ai/compare/leon-vs-managua/,0,0,leon vs managua,managua vs leon,
0,0,0,lesbos vs rhodes,lesbos-vs-rhodes,https://tabiji.ai/compare/lesbos-vs-rhodes/,0,0,lesbos vs rhodes,rhodes vs lesbos,
0,0,0,lijiang vs dali,lijiang-vs-dali,https://tabiji.ai/compare/lijiang-vs-dali/,0,0,lijiang vs dali,dali vs lijiang,
0,0,0,lijiang vs kunming,lijiang-vs-kunming,https://tabiji.ai/compare/lijiang-vs-kunming/,0,0,lijiang vs kunming,kunming vs lijiang,
0,0,0,lima vs bangkok,lima-vs-bangkok,https://tabiji.ai/compare/lima-vs-bangkok/,0,0,lima vs bangkok,bangkok vs lima,
0,0,0,lima vs tokyo,lima-vs-tokyo,https://tabiji.ai/compare/lima-vs-tokyo/,0,0,lima vs tokyo,tokyo vs lima,
0,0,0,lisbon vs tbilisi,lisbon-vs-tbilisi,https://tabiji.ai/compare/lisbon-vs-tbilisi/,0,0,lisbon vs tbilisi,tbilisi vs lisbon,
0,0,0,london vs florence,london-vs-florence,https://tabiji.ai/compare/london-vs-florence/,0,0,london vs florence,florence vs london,
0,0,0,london vs naples,london-vs-naples,https://tabiji.ai/compare/london-vs-naples/,0,0,london vs naples,naples vs london,
0,0,0,london vs porto,london-vs-porto,https://tabiji.ai/compare/london-vs-porto/,0,0,london vs porto,porto vs london,
0,0,0,london vs venice,london-vs-venice,https://tabiji.ai/compare/london-vs-venice/,0,0,london vs venice,venice vs london,
0,0,0,luang prabang vs siem reap,luang-prabang-vs-siem-reap,https://tabiji.ai/compare/luang-prabang-vs-siem-reap/,0,0,luang prabang vs siem reap,siem reap vs luang prabang,
0,0,0,lucerne vs grindelwald,lucerne-vs-grindelwald,https://tabiji.ai/compare/lucerne-vs-grindelwald/,0,0,lucerne vs grindelwald,grindelwald vs lucerne,
0,0,0,luxor vs petra,luxor-vs-petra,https://tabiji.ai/compare/luxor-vs-petra/,0,0,luxor vs petra,petra vs luxor,
0,0,0,lyon vs bologna,lyon-vs-bologna,https://tabiji.ai/compare/lyon-vs-bologna/,0,0,lyon vs bologna,bologna vs lyon,
0,0,0,mae hong son vs pai,mae-hong-son-vs-pai,https://tabiji.ai/compare/mae-hong-son-vs-pai/,0,0,mae hong son vs pai,pai vs mae hong son,
0,0,0,malacca vs george town,malacca-vs-george-town,https://tabiji.ai/compare/malacca-vs-george-town/,0,0,malacca vs george town,george town vs malacca,
0,0,0,manado vs bali,manado-vs-bali,https://tabiji.ai/compare/manado-vs-bali/,0,0,manado vs bali,bali vs manado,
0,0,0,mancora vs huanchaco,mancora-vs-huanchaco,https://tabiji.ai/compare/mancora-vs-huanchaco/,0,0,mancora vs huanchaco,huanchaco vs mancora,
0,0,0,mandalay vs bagan,mandalay-vs-bagan,https://tabiji.ai/compare/mandalay-vs-bagan/,0,0,mandalay vs bagan,bagan vs mandalay,
0,0,0,margaret river vs barossa valley,margaret-river-vs-barossa-valley,https://tabiji.ai/compare/margaret-river-vs-barossa-valley/,0,0,margaret river vs barossa valley,barossa valley vs margaret river,
0,0,0,marlborough vs napa,marlborough-vs-napa,https://tabiji.ai/compare/marlborough-vs-napa/,0,0,marlborough vs napa,napa vs marlborough,
0,0,0,marrakech vs chefchaouen,marrakech-vs-chefchaouen,https://tabiji.ai/compare/marrakech-vs-chefchaouen/,0,0,marrakech vs chefchaouen,chefchaouen vs marrakech,
0,0,0,maui vs maldives,maui-vs-maldives,https://tabiji.ai/compare/maui-vs-maldives/,0,0,maui vs maldives,maldives vs maui,
0,0,0,medellin vs chiang mai,medellin-vs-chiang-mai,https://tabiji.ai/compare/medellin-vs-chiang-mai/,0,0,medellin vs chiang mai,chiang mai vs medellin,
0,0,0,mexico city vs havana,mexico-city-vs-havana,https://tabiji.ai/compare/mexico-city-vs-havana/,0,0,mexico city vs havana,havana vs mexico city,
0,0,0,mexico city vs lisbon,mexico-city-vs-lisbon,https://tabiji.ai/compare/mexico-city-vs-lisbon/,0,0,mexico city vs lisbon,lisbon vs mexico city,
0,0,0,miyajima vs naoshima,miyajima-vs-naoshima,https://tabiji.ai/compare/miyajima-vs-naoshima/,0,0,miyajima vs naoshima,naoshima vs miyajima,
0,0,0,montserrat vs st kitts,montserrat-vs-st-kitts,https://tabiji.ai/compare/montserrat-vs-st-kitts/,0,0,montserrat vs st kitts,st kitts vs montserrat,
0,0,0,moore vs bora bora,moore-vs-bora-bora,https://tabiji.ai/compare/moore-vs-bora-bora/,0,0,moore vs bora bora,bora bora vs moore,
0,0,0,naoshima vs teshima,naoshima-vs-teshima,https://tabiji.ai/compare/naoshima-vs-teshima/,0,0,naoshima vs teshima,teshima vs naoshima,
0,0,0,napa valley vs tuscany,napa-valley-vs-tuscany,https://tabiji.ai/compare/napa-valley-vs-tuscany/,0,0,napa valley vs tuscany,tuscany vs napa valley,
0,0,0,new orleans vs mexico city,new-orleans-vs-mexico-city,https://tabiji.ai/compare/new-orleans-vs-mexico-city/,0,0,new orleans vs mexico city,mexico city vs new orleans,
0,0,0,ngorongoro vs serengeti,ngorongoro-vs-serengeti,https://tabiji.ai/compare/ngorongoro-vs-serengeti/,0,0,ngorongoro vs serengeti,serengeti vs ngorongoro,
0,0,0,niagara falls vs banff,niagara-falls-vs-banff,https://tabiji.ai/compare/niagara-falls-vs-banff/,0,0,niagara falls vs banff,banff vs niagara falls,
0,0,0,normandy vs provence,normandy-vs-provence,https://tabiji.ai/compare/normandy-vs-provence/,0,0,normandy vs provence,provence vs normandy,
0,0,0,nosy be vs zanzibar,nosy-be-vs-zanzibar,https://tabiji.ai/compare/nosy-be-vs-zanzibar/,0,0,nosy be vs zanzibar,zanzibar vs nosy be,
0,0,0,oaxaca vs chiang mai,oaxaca-vs-chiang-mai,https://tabiji.ai/compare/oaxaca-vs-chiang-mai/,0,0,oaxaca vs chiang mai,chiang mai vs oaxaca,
0,0,0,ohrid vs kotor,ohrid-vs-kotor,https://tabiji.ai/compare/ohrid-vs-kotor/,0,0,ohrid vs kotor,kotor vs ohrid,
0,0,0,okavango vs serengeti,okavango-vs-serengeti,https://tabiji.ai/compare/okavango-vs-serengeti/,0,0,okavango vs serengeti,serengeti vs okavango,
0,0,0,osaka vs bangkok,osaka-vs-bangkok,https://tabiji.ai/compare/osaka-vs-bangkok/,0,0,osaka vs bangkok,bangkok vs osaka,
0,0,0,osaka vs taipei,osaka-vs-taipei,https://tabiji.ai/compare/osaka-vs-taipei/,0,0,osaka vs taipei,taipei vs osaka,
0,0,0,otaru vs hakodate,otaru-vs-hakodate,https://tabiji.ai/compare/otaru-vs-hakodate/,0,0,otaru vs hakodate,hakodate vs otaru,
0,0,0,palau vs great barrier reef,palau-vs-great-barrier-reef,https://tabiji.ai/compare/palau-vs-great-barrier-reef/,0,0,palau vs great barrier reef,great barrier reef vs palau,
0,0,0,palau vs micronesia,palau-vs-micronesia,https://tabiji.ai/compare/palau-vs-micronesia/,0,0,palau vs micronesia,micronesia vs palau,
0,0,0,palawan vs borneo,palawan-vs-borneo,https://tabiji.ai/compare/palawan-vs-borneo/,0,0,palawan vs borneo,borneo vs palawan,
0,0,0,panama city vs san jose,panama-city-vs-san-jose,https://tabiji.ai/compare/panama-city-vs-san-jose/,0,0,panama city vs san jose,san jose vs panama city,
0,0,0,pantanal vs borneo,pantanal-vs-borneo,https://tabiji.ai/compare/pantanal-vs-borneo/,0,0,pantanal vs borneo,borneo vs pantanal,
0,0,0,pantanal vs okavango,pantanal-vs-okavango,https://tabiji.ai/compare/pantanal-vs-okavango/,0,0,pantanal vs okavango,okavango vs pantanal,
0,0,0,paris vs lake como,paris-vs-lake-como,https://tabiji.ai/compare/paris-vs-lake-como/,0,0,paris vs lake como,lake como vs paris,
0,0,0,paris vs santorini,paris-vs-santorini,https://tabiji.ai/compare/paris-vs-santorini/,0,0,paris vs santorini,santorini vs paris,
0,0,0,patagonia vs canadian rockies,patagonia-vs-canadian-rockies,https://tabiji.ai/compare/patagonia-vs-canadian-rockies/,0,0,patagonia vs canadian rockies,canadian rockies vs patagonia,
0,0,0,patagonia vs faroe islands,patagonia-vs-faroe-islands,https://tabiji.ai/compare/patagonia-vs-faroe-islands/,0,0,patagonia vs faroe islands,faroe islands vs patagonia,
0,0,0,patagonia vs lofoten,patagonia-vs-lofoten,https://tabiji.ai/compare/patagonia-vs-lofoten/,0,0,patagonia vs lofoten,lofoten vs patagonia,
0,0,0,patagonia vs norwegian fjords,patagonia-vs-norwegian-fjords,https://tabiji.ai/compare/patagonia-vs-norwegian-fjords/,0,0,patagonia vs norwegian fjords,norwegian fjords vs patagonia,
0,0,0,patagonia vs scottish highlands,patagonia-vs-scottish-highlands,https://tabiji.ai/compare/patagonia-vs-scottish-highlands/,0,0,patagonia vs scottish highlands,scottish highlands vs patagonia,
0,0,0,patagonia vs swiss alps,patagonia-vs-swiss-alps,https://tabiji.ai/compare/patagonia-vs-swiss-alps/,0,0,patagonia vs swiss alps,swiss alps vs patagonia,
0,0,0,peloponnese vs cyclades,peloponnese-vs-cyclades,https://tabiji.ai/compare/peloponnese-vs-cyclades/,0,0,peloponnese vs cyclades,cyclades vs peloponnese,
0,0,0,pemba vs zanzibar,pemba-vs-zanzibar,https://tabiji.ai/compare/pemba-vs-zanzibar/,0,0,pemba vs zanzibar,zanzibar vs pemba,
0,0,0,penang vs bangkok,penang-vs-bangkok,https://tabiji.ai/compare/penang-vs-bangkok/,0,0,penang vs bangkok,bangkok vs penang,
0,0,0,penang vs chiang mai,penang-vs-chiang-mai,https://tabiji.ai/compare/penang-vs-chiang-mai/,0,0,penang vs chiang mai,chiang mai vs penang,
0,0,0,penang vs taipei,penang-vs-taipei,https://tabiji.ai/compare/penang-vs-taipei/,0,0,penang vs taipei,taipei vs penang,
0,0,0,perth vs bali,perth-vs-bali,https://tabiji.ai/compare/perth-vs-bali/,0,0,perth vs bali,bali vs perth,
0,0,0,petra vs jerash,petra-vs-jerash,https://tabiji.ai/compare/petra-vs-jerash/,0,0,petra vs jerash,jerash vs petra,
0,0,0,phnom penh vs vientiane,phnom-penh-vs-vientiane,https://tabiji.ai/compare/phnom-penh-vs-vientiane/,0,0,phnom penh vs vientiane,vientiane vs phnom penh,
0,0,0,playa del carmen vs lisbon,playa-del-carmen-vs-lisbon,https://tabiji.ai/compare/playa-del-carmen-vs-lisbon/,0,0,playa del carmen vs lisbon,lisbon vs playa del carmen,
0,0,0,playa del carmen vs medellin,playa-del-carmen-vs-medellin,https://tabiji.ai/compare/playa-del-carmen-vs-medellin/,0,0,playa del carmen vs medellin,medellin vs playa del carmen,
0,0,0,plovdiv vs bucharest,plovdiv-vs-bucharest,https://tabiji.ai/compare/plovdiv-vs-bucharest/,0,0,plovdiv vs bucharest,bucharest vs plovdiv,
0,0,0,porto vs buenos aires,porto-vs-buenos-aires,https://tabiji.ai/compare/porto-vs-buenos-aires/,0,0,porto vs buenos aires,buenos aires vs porto,
0,0,0,porto vs krakow,porto-vs-krakow,https://tabiji.ai/compare/porto-vs-krakow/,0,0,porto vs krakow,krakow vs porto,
0,0,0,potosi vs cusco,potosi-vs-cusco,https://tabiji.ai/compare/potosi-vs-cusco/,0,0,potosi vs cusco,cusco vs potosi,
0,0,0,pushkar vs jodhpur,pushkar-vs-jodhpur,https://tabiji.ai/compare/pushkar-vs-jodhpur/,0,0,pushkar vs jodhpur,jodhpur vs pushkar,
0,0,0,queenstown vs chamonix,queenstown-vs-chamonix,https://tabiji.ai/compare/queenstown-vs-chamonix/,0,0,queenstown vs chamonix,chamonix vs queenstown,
0,0,0,queenstown vs interlaken,queenstown-vs-interlaken,https://tabiji.ai/compare/queenstown-vs-interlaken/,0,0,queenstown vs interlaken,interlaken vs queenstown,
0,0,0,raja ampat vs great barrier reef,raja-ampat-vs-great-barrier-reef,https://tabiji.ai/compare/raja-ampat-vs-great-barrier-reef/,0,0,raja ampat vs great barrier reef,great barrier reef vs raja ampat,
0,0,0,red sea vs coral sea,red-sea-vs-coral-sea,https://tabiji.ai/compare/red-sea-vs-coral-sea/,0,0,red sea vs coral sea,coral sea vs red sea,
0,0,0,reykjavik vs bergen,reykjavik-vs-bergen,https://tabiji.ai/compare/reykjavik-vs-bergen/,0,0,reykjavik vs bergen,bergen vs reykjavik,
0,0,0,reykjavik vs edinburgh,reykjavik-vs-edinburgh,https://tabiji.ai/compare/reykjavik-vs-edinburgh/,0,0,reykjavik vs edinburgh,edinburgh vs reykjavik,
0,0,0,reykjavik vs stockholm,reykjavik-vs-stockholm,https://tabiji.ai/compare/reykjavik-vs-stockholm/,0,0,reykjavik vs stockholm,stockholm vs reykjavik,
0,0,0,ring of kerry vs wild atlantic way,ring-of-kerry-vs-wild-atlantic-way,https://tabiji.ai/compare/ring-of-kerry-vs-wild-atlantic-way/,0,0,ring of kerry vs wild atlantic way,wild atlantic way vs ring of kerry,
0,0,0,rishikesh vs dharamsala,rishikesh-vs-dharamsala,https://tabiji.ai/compare/rishikesh-vs-dharamsala/,0,0,rishikesh vs dharamsala,dharamsala vs rishikesh,
0,0,0,riviera maya vs yucatan,riviera-maya-vs-yucatan,https://tabiji.ai/compare/riviera-maya-vs-yucatan/,0,0,riviera maya vs yucatan,yucatan vs riviera maya,
0,0,0,rotorua vs queenstown,rotorua-vs-queenstown,https://tabiji.ai/compare/rotorua-vs-queenstown/,0,0,rotorua vs queenstown,queenstown vs rotorua,
0,0,0,sacred valley vs colca canyon,sacred-valley-vs-colca-canyon,https://tabiji.ai/compare/sacred-valley-vs-colca-canyon/,0,0,sacred valley vs colca canyon,colca canyon vs sacred valley,
0,0,0,sahara vs atacama,sahara-vs-atacama,https://tabiji.ai/compare/sahara-vs-atacama/,0,0,sahara vs atacama,atacama vs sahara,
0,0,0,san jose vs managua,san-jose-vs-managua,https://tabiji.ai/compare/san-jose-vs-managua/,0,0,san jose vs managua,managua vs san jose,
0,0,0,san jose vs medellin,san-jose-vs-medellin,https://tabiji.ai/compare/san-jose-vs-medellin/,0,0,san jose vs medellin,medellin vs san jose,
0,0,0,san pedro de atacama vs uyuni,san-pedro-de-atacama-vs-uyuni,https://tabiji.ai/compare/san-pedro-de-atacama-vs-uyuni/,0,0,san pedro de atacama vs uyuni,uyuni vs san pedro de atacama,
0,0,0,san sebastian vs bologna,san-sebastian-vs-bologna,https://tabiji.ai/compare/san-sebastian-vs-bologna/,0,0,san sebastian vs bologna,bologna vs san sebastian,
0,0,0,santorini vs tulum,santorini-vs-tulum,https://tabiji.ai/compare/santorini-vs-tulum/,0,0,santorini vs tulum,tulum vs santorini,
0,0,0,sao tome vs cape verde,sao-tome-vs-cape-verde,https://tabiji.ai/compare/sao-tome-vs-cape-verde/,0,0,sao tome vs cape verde,cape verde vs sao tome,
0,0,0,sarajevo vs kotor,sarajevo-vs-kotor,https://tabiji.ai/compare/sarajevo-vs-kotor/,0,0,sarajevo vs kotor,kotor vs sarajevo,
0,0,0,scottish highlands vs lake district,scottish-highlands-vs-lake-district,https://tabiji.ai/compare/scottish-highlands-vs-lake-district/,0,0,scottish highlands vs lake district,lake district vs scottish highlands,
0,0,0,scottish highlands vs norwegian fjords,scottish-highlands-vs-norwegian-fjords,https://tabiji.ai/compare/scottish-highlands-vs-norwegian-fjords/,0,0,scottish highlands vs norwegian fjords,norwegian fjords vs scottish highlands,
0,0,0,shimokitazawa vs golden gai,shimokitazawa-vs-golden-gai,https://tabiji.ai/compare/shimokitazawa-vs-golden-gai/,0,0,shimokitazawa vs golden gai,golden gai vs shimokitazawa,
0,0,0,shirakawa go vs takayama,shirakawa-go-vs-takayama,https://tabiji.ai/compare/shirakawa-go-vs-takayama/,0,0,shirakawa go vs takayama,takayama vs shirakawa go,
0,0,0,siargao vs la union,siargao-vs-la-union,https://tabiji.ai/compare/siargao-vs-la-union/,0,0,siargao vs la union,la union vs siargao,
0,0,0,sofia vs tbilisi,sofia-vs-tbilisi,https://tabiji.ai/compare/sofia-vs-tbilisi/,0,0,sofia vs tbilisi,tbilisi vs sofia,
0,0,0,sossusvlei vs fish river canyon,sossusvlei-vs-fish-river-canyon,https://tabiji.ai/compare/sossusvlei-vs-fish-river-canyon/,0,0,sossusvlei vs fish river canyon,fish river canyon vs sossusvlei,
0,0,0,south france vs south spain,south-france-vs-south-spain,https://tabiji.ai/compare/south-france-vs-south-spain/,0,0,south france vs south spain,south spain vs south france,
0,0,0,st barts vs maldives,st-barts-vs-maldives,https://tabiji.ai/compare/st-barts-vs-maldives/,0,0,st barts vs maldives,maldives vs st barts,
0,0,0,stellenbosch vs napa,stellenbosch-vs-napa,https://tabiji.ai/compare/stellenbosch-vs-napa/,0,0,stellenbosch vs napa,napa vs stellenbosch,
0,0,0,stone town vs jambiani,stone-town-vs-jambiani,https://tabiji.ai/compare/stone-town-vs-jambiani/,0,0,stone town vs jambiani,jambiani vs stone town,
0,0,0,swiss alps vs french riviera,swiss-alps-vs-french-riviera,https://tabiji.ai/compare/swiss-alps-vs-french-riviera/,0,0,swiss alps vs french riviera,french riviera vs swiss alps,
0,0,0,tasmania vs south island,tasmania-vs-south-island,https://tabiji.ai/compare/tasmania-vs-south-island/,0,0,tasmania vs south island,south island vs tasmania,
0,0,0,tbilisi vs bangkok,tbilisi-vs-bangkok,https://tabiji.ai/compare/tbilisi-vs-bangkok/,0,0,tbilisi vs bangkok,bangkok vs tbilisi,
0,0,0,tbilisi vs medellin,tbilisi-vs-medellin,https://tabiji.ai/compare/tbilisi-vs-medellin/,0,0,tbilisi vs medellin,medellin vs tbilisi,
0,0,0,tbilisi vs tirana,tbilisi-vs-tirana,https://tabiji.ai/compare/tbilisi-vs-tirana/,0,0,tbilisi vs tirana,tirana vs tbilisi,
0,0,0,tegucigalpa vs san jose,tegucigalpa-vs-san-jose,https://tabiji.ai/compare/tegucigalpa-vs-san-jose/,0,0,tegucigalpa vs san jose,san jose vs tegucigalpa,
0,0,0,thar desert vs sahara,thar-desert-vs-sahara,https://tabiji.ai/compare/thar-desert-vs-sahara/,0,0,thar desert vs sahara,sahara vs thar desert,
0,0,0,thessaloniki vs istanbul,thessaloniki-vs-istanbul,https://tabiji.ai/compare/thessaloniki-vs-istanbul/,0,0,thessaloniki vs istanbul,istanbul vs thessaloniki,
0,0,0,tirana vs sofia,tirana-vs-sofia,https://tabiji.ai/compare/tirana-vs-sofia/,0,0,tirana vs sofia,sofia vs tirana,
0,0,0,tofino vs ucluelet,tofino-vs-ucluelet,https://tabiji.ai/compare/tofino-vs-ucluelet/,0,0,tofino vs ucluelet,ucluelet vs tofino,
0,0,0,tokyo vs amsterdam,tokyo-vs-amsterdam,https://tabiji.ai/compare/tokyo-vs-amsterdam/,0,0,tokyo vs amsterdam,amsterdam vs tokyo,
0,0,0,tokyo vs barcelona,tokyo-vs-barcelona,https://tabiji.ai/compare/tokyo-vs-barcelona/,0,0,tokyo vs barcelona,barcelona vs tokyo,
0,0,0,tokyo vs busan,tokyo-vs-busan,https://tabiji.ai/compare/tokyo-vs-busan/,0,0,tokyo vs busan,busan vs tokyo,
0,0,0,tokyo vs chengdu,tokyo-vs-chengdu,https://tabiji.ai/compare/tokyo-vs-chengdu/,0,0,tokyo vs chengdu,chengdu vs tokyo,
0,0,0,tokyo vs da nang,tokyo-vs-da-nang,https://tabiji.ai/compare/tokyo-vs-da-nang/,0,0,tokyo vs da nang,da nang vs tokyo,
0,0,0,tokyo vs hakone,tokyo-vs-hakone,https://tabiji.ai/compare/tokyo-vs-hakone/,0,0,tokyo vs hakone,hakone vs tokyo,
0,0,0,tokyo vs hanoi,tokyo-vs-hanoi,https://tabiji.ai/compare/tokyo-vs-hanoi/,0,0,tokyo vs hanoi,hanoi vs tokyo,
0,0,0,tokyo vs ho chi minh city,tokyo-vs-ho-chi-minh-city,https://tabiji.ai/compare/tokyo-vs-ho-chi-minh-city/,0,0,tokyo vs ho chi minh city,ho chi minh city vs tokyo,
0,0,0,tokyo vs jeju,tokyo-vs-jeju,https://tabiji.ai/compare/tokyo-vs-jeju/,0,0,tokyo vs jeju,jeju vs tokyo,
0,0,0,tokyo vs kamakura,tokyo-vs-kamakura,https://tabiji.ai/compare/tokyo-vs-kamakura/,0,0,tokyo vs kamakura,kamakura vs tokyo,
0,0,0,tokyo vs kanazawa,tokyo-vs-kanazawa,https://tabiji.ai/compare/tokyo-vs-kanazawa/,0,0,tokyo vs kanazawa,kanazawa vs tokyo,
0,0,0,tokyo vs nagano,tokyo-vs-nagano,https://tabiji.ai/compare/tokyo-vs-nagano/,0,0,tokyo vs nagano,nagano vs tokyo,
0,0,0,tokyo vs nikko,tokyo-vs-nikko,https://tabiji.ai/compare/tokyo-vs-nikko/,0,0,tokyo vs nikko,nikko vs tokyo,
0,0,0,tokyo vs phuket,tokyo-vs-phuket,https://tabiji.ai/compare/tokyo-vs-phuket/,0,0,tokyo vs phuket,phuket vs tokyo,
0,0,0,tokyo vs rome,tokyo-vs-rome,https://tabiji.ai/compare/tokyo-vs-rome/,0,0,tokyo vs rome,rome vs tokyo,
0,0,0,tokyo vs takayama,tokyo-vs-takayama,https://tabiji.ai/compare/tokyo-vs-takayama/,0,0,tokyo vs takayama,takayama vs tokyo,
0,0,0,torres del paine vs mont blanc,torres-del-paine-vs-mont-blanc,https://tabiji.ai/compare/torres-del-paine-vs-mont-blanc/,0,0,torres del paine vs mont blanc,mont blanc vs torres del paine,
0,0,0,toscana vs umbria,toscana-vs-umbria,https://tabiji.ai/compare/toscana-vs-umbria/,0,0,toscana vs umbria,umbria vs toscana,
0,0,0,transylvania vs maramures,transylvania-vs-maramures,https://tabiji.ai/compare/transylvania-vs-maramures/,0,0,transylvania vs maramures,maramures vs transylvania,
0,0,0,tulum vs havana,tulum-vs-havana,https://tabiji.ai/compare/tulum-vs-havana/,0,0,tulum vs havana,havana vs tulum,
0,0,0,turin vs venice,turin-vs-venice,https://tabiji.ai/compare/turin-vs-venice/,0,0,turin vs venice,venice vs turin,
0,0,0,tuscany vs bordeaux,tuscany-vs-bordeaux,https://tabiji.ai/compare/tuscany-vs-bordeaux/,0,0,tuscany vs bordeaux,bordeaux vs tuscany,
0,0,0,tuscany vs santorini,tuscany-vs-santorini,https://tabiji.ai/compare/tuscany-vs-santorini/,0,0,tuscany vs santorini,santorini vs tuscany,
0,0,0,ulaanbaatar vs almaty,ulaanbaatar-vs-almaty,https://tabiji.ai/compare/ulaanbaatar-vs-almaty/,0,0,ulaanbaatar vs almaty,almaty vs ulaanbaatar,
0,0,0,uluru vs kakadu,uluru-vs-kakadu,https://tabiji.ai/compare/uluru-vs-kakadu/,0,0,uluru vs kakadu,kakadu vs uluru,
0,0,0,uyuni vs atacama,uyuni-vs-atacama,https://tabiji.ai/compare/uyuni-vs-atacama/,0,0,uyuni vs atacama,atacama vs uyuni,
0,0,0,valparaiso vs medellin,valparaiso-vs-medellin,https://tabiji.ai/compare/valparaiso-vs-medellin/,0,0,valparaiso vs medellin,medellin vs valparaiso,
0,0,0,vang vieng vs vientiane,vang-vieng-vs-vientiane,https://tabiji.ai/compare/vang-vieng-vs-vientiane/,0,0,vang vieng vs vientiane,vientiane vs vang vieng,
0,0,0,victoria falls vs kruger,victoria-falls-vs-kruger,https://tabiji.ai/compare/victoria-falls-vs-kruger/,0,0,victoria falls vs kruger,kruger vs victoria falls,
